#Instrument,Date,Time,Record Type,Price,Volume,Undisclosed Volume,Value,Qualifiers,Trans ID,Bid ID,Ask ID,Bid/Ask,Entry Time,Old Price,Old Volume,Buyer Broker ID,Seller Broker ID
JBH,20130510,11:22:54.899,AMEND,17.220,127,,2186.94,,0,,6267643730648602636,A,10:09:24,17.240,127,,361
JBH,20130510,11:22:54.900,ENTER,17.170,56,0,961.52,,0,,6267643730649193825,A,,,,,150
JBH,20130510,11:22:55.025,DELETE,,,,,,0,6267643730649184832,,B,,,,157,
JBH,20130510,11:22:55.179,ENTER,17.140,56,0,959.84,,0,6267643730649193923,,B,,,,157,
JBH,20130510,11:22:55.411,DELETE,,,,,,0,6267643730649191229,,B,,,,299,
JBH,20130510,11:22:55.600,ENTER,17.140,200,0,3428,,0,6267643730649194013,,B,,,,299,
JBH,20130510,11:22:56.164,DELETE,,,,,,0,6267643730649193923,,B,,,,157,
JBH,20130510,11:22:56.166,ENTER,17.160,79,0,1355.64,,0,6267643730649194095,,B,,,,157,
JBH,20130510,11:22:56.167,DELETE,,,,,,0,,6267643730649193814,A,,,,,203
JBH,20130510,11:22:56.168,DELETE,,,,,,0,,6267643730649193825,A,,,,,150
JBH,20130510,11:22:56.168,AMEND,17.170,19,,326.23,,0,,6267643730649193154,A,11:22:49,17.170,25,,150
JBH,20130510,11:22:56.227,ENTER,17.130,56,0,959.28,,0,6267643730649194106,,B,,,,157,
JBH,20130510,11:22:56.576,AMEND,17.110,404,,6912.44,,0,6267643730648571354,,B,10:04:24,17.120,404,140,
JBH,20130510,11:22:57.180,AMEND,17.160,9,,154.44,,0,6267643730649184624,,B,11:21:27,17.150,9,299,
JBH,20130510,11:22:57.290,DELETE,,,,,,0,6267643730649194106,,B,,,,157,
JBH,20130510,11:22:57.356,ENTER,17.140,56,0,959.84,,0,6267643730649194306,,B,,,,157,
JBH,20130510,11:22:57.485,ENTER,17.170,19,0,326.23,OB0 ,0,6267643730649194339,,B,,,,150,
JBH,20130510,11:22:57.485,TRADE,17.170,19,,326.23,XT Bi,0,6267643730649194339,6267643730649193154,,,,,150,150
JBH,20130510,11:22:57.496,ENTER,17.170,17,0,291.89,,0,,6267643730649194363,A,,,,,150
JBH,20130510,11:22:57.620,ENTER,17.150,60,0,1029,,0,6267643730649194438,,B,,,,157,
JBH,20130510,11:22:58.012,AMEND,17.240,127,,2189.48,,0,,6267643730648602636,A,10:09:24,17.220,127,,361
JBH,20130510,11:22:58.403,DELETE,,,,,,0,6267643730649194306,,B,,,,157,
JBH,20130510,11:22:58.463,ENTER,17.150,56,0,960.4,,0,6267643730649194596,,B,,,,157,
JBH,20130510,11:22:58.464,AMEND,17.170,13,,223.21,,0,,6267643730649194363,A,11:22:57,17.170,17,,150
JBH,20130510,11:22:58.574,AMEND,17.120,404,,6916.48,,0,6267643730648571354,,B,10:04:24,17.110,404,140,
JBH,20130510,11:22:58.666,DELETE,,,,,,0,6267643730649192593,,B,,,,299,
JBH,20130510,11:22:58.698,ENTER,17.150,86,0,1474.9,,0,6267643730649194635,,B,,,,299,
JBH,20130510,11:22:58.700,AMEND,17.170,10,,171.7,,0,,6267643730649194363,A,11:22:57,17.170,13,,150
JBH,20130510,11:22:59.515,AMEND,17.090,127,,2170.43,,0,6267643730649184337,,B,11:21:24,17.070,127,361,
JBH,20130510,11:23:00.277,DELETE,,,,,,0,,6267643730649164485,A,,,,,150
JBH,20130510,11:23:00.292,ENTER,17.170,35,0,600.95,,0,,6267643730649194908,A,,,,,150
JBH,20130510,11:23:00.334,ENTER,17.170,45,0,772.65,OB0 ,0,6267643730649194919,,B,,,,203,
JBH,20130510,11:23:00.334,TRADE,17.170,10,,171.7,Bi,0,6267643730649194919,6267643730649194363,,,,,203,150
JBH,20130510,11:23:00.334,TRADE,17.170,35,,600.95,Bi,0,6267643730649194919,6267643730649194908,,,,,203,150
JBH,20130510,11:23:00.335,ENTER,17.150,213,0,3652.95,,0,6267643730649194920,,B,,,,203,
JBH,20130510,11:23:00.335,ENTER,17.210,213,0,3665.73,,0,,6267643730649194921,A,,,,,203
JBH,20130510,11:23:00.335,DELETE,,,,,,0,6267643730649183604,,B,,,,203,
JBH,20130510,11:23:00.335,ENTER,17.170,4,0,68.68,,0,6267643730649194923,,B,,,,203,
JBH,20130510,11:23:00.336,DELETE,,,,,,0,,6267643730649155063,A,,,,,203
JBH,20130510,11:23:00.338,AMEND,17.250,127,,2190.75,,0,,6267643730648602156,A,10:09:22,17.230,127,,361
JBH,20130510,11:23:00.353,ENTER,17.180,72,0,1236.96,,0,,6267643730649194928,A,,,,,150
JBH,20130510,11:23:00.471,DELETE,,,,,,0,6267643730649194095,,B,,,,157,
JBH,20130510,11:23:00.592,AMEND,17.220,404,,6956.88,,0,,6267643730648571350,A,10:04:24,17.210,404,,140
JBH,20130510,11:23:00.640,ENTER,17.170,79,0,1356.43,,0,6267643730649194985,,B,,,,157,
JBH,20130510,11:23:00.642,AMEND,17.180,48,,824.64,,0,,6267643730649194928,A,11:23:00,17.180,72,,150
JBH,20130510,11:23:00.875,DELETE,,,,,,0,6267643730649194013,,B,,,,299,
JBH,20130510,11:23:00.954,ENTER,17.170,1,0,17.17,,0,6267643730649195050,,B,,,,299,
JBH,20130510,11:23:00.997,DELETE,,,,,,0,6267643730649194596,,B,,,,157,
JBH,20130510,11:23:01.080,ENTER,17.160,56,0,960.96,,0,6267643730649195065,,B,,,,157,
JBH,20130510,11:23:01.152,DELETE,,,,,,0,6267643730649194985,,B,,,,157,
JBH,20130510,11:23:02.316,ENTER,17.160,500,0,8580,,0,,6267643730649195194,A,,,,,603
JBH,20130510,11:23:02.316,TRADE,17.170,4,,68.68,Si,0,6267643730649194923,6267643730649195194,,,,,203,603
JBH,20130510,11:23:02.316,TRADE,17.170,1,,17.17,Si,0,6267643730649195050,6267643730649195194,,,,,299,603
JBH,20130510,11:23:02.316,TRADE,17.160,9,,154.44,Si,0,6267643730649184624,6267643730649195194,,,,,299,603
JBH,20130510,11:23:02.316,TRADE,17.160,56,,960.96,Si,0,6267643730649195065,6267643730649195194,,,,,157,603
JBH,20130510,11:23:02.317,DELETE,,,,,,0,6267643730649194920,,B,,,,203,
JBH,20130510,11:23:02.318,AMEND,17.230,127,,2188.21,,0,,6267643730648602156,A,10:09:22,17.250,127,,361
JBH,20130510,11:23:02.319,ENTER,17.180,294,0,5050.92,,0,,6267643730649195197,A,,,,,150
JBH,20130510,11:23:02.594,AMEND,17.200,404,,6948.8,,0,,6267643730648571350,A,10:04:24,17.220,404,,140
JBH,20130510,11:23:02.598,AMEND,17.110,404,,6912.44,,0,6267643730648571354,,B,10:04:24,17.120,404,140,
JBH,20130510,11:23:02.630,ENTER,17.160,430,0,7378.8,OB0 ,0,6267643730649195255,,B,,,,203,
JBH,20130510,11:23:02.630,TRADE,17.160,430,,7378.8,Bi,0,6267643730649195255,6267643730649195194,,,,,203,603
JBH,20130510,11:23:02.630,ENTER,17.160,30,0,514.8,,0,6267643730649195256,,B,,,,203,
JBH,20130510,11:23:02.638,AMEND,17.180,52,,893.36,,0,,6267643730649195197,A,11:23:02,17.180,294,,150
JBH,20130510,11:23:02.639,ENTER,17.140,56,0,959.84,,0,6267643730649195259,,B,,,,157,
JBH,20130510,11:23:02.787,DELETE,,,,,,0,6267643730649194438,,B,,,,157,
JBH,20130510,11:23:03.027,ENTER,17.140,200,0,3428,,0,6267643730649195345,,B,,,,299,
JBH,20130510,11:23:03.257,ENTER,17.160,8,0,137.28,,0,6267643730649195356,,B,,,,299,
JBH,20130510,11:23:03.381,ENTER,17.150,60,0,1029,,0,6267643730649195359,,B,,,,157,
JBH,20130510,11:23:03.735,DELETE,,,,,,0,6267643730649195259,,B,,,,157,
JBH,20130510,11:23:03.788,ENTER,17.150,56,0,960.4,,0,6267643730649195390,,B,,,,157,
JBH,20130510,11:23:04.608,AMEND,17.220,404,,6956.88,,0,,6267643730648571350,A,10:04:24,17.200,404,,140
JBH,20130510,11:23:04.610,AMEND,17.180,27,,463.86,,0,,6267643730649195197,A,11:23:02,17.180,52,,150
JBH,20130510,11:23:06.332,DELETE,,,,,,0,6267643730649195390,,B,,,,157,
JBH,20130510,11:23:06.410,ENTER,17.140,56,0,959.84,,0,6267643730649195590,,B,,,,157,
JBH,20130510,11:23:07.438,DELETE,,,,,,0,6267643730649195590,,B,,,,157,
JBH,20130510,11:23:07.520,ENTER,17.150,56,0,960.4,,0,6267643730649195700,,B,,,,157,
JBH,20130510,11:23:13.724,DELETE,,,,,,0,6267643730649194635,,B,,,,299,
JBH,20130510,11:23:13.738,ENTER,17.130,86,0,1473.18,,0,6267643730649196160,,B,,,,299,
JBH,20130510,11:23:17.569,DELETE,,,,,,0,,6267643730649193399,A,,,,,299
JBH,20130510,11:23:17.582,ENTER,17.220,70,0,1205.4,,0,,6267643730649196339,A,,,,,299
JBH,20130510,11:23:26.776,DELETE,,,,,,0,,6267643730649187099,A,,,,,110
JBH,20130510,11:23:26.801,ENTER,17.170,21,0,360.57,,0,,6267643730649197998,A,,,,,110
JBH,20130510,11:23:26.802,ENTER,17.180,209,0,3590.62,,0,,6267643730649197999,A,,,,,203
JBH,20130510,11:23:26.802,ENTER,17.150,209,0,3584.35,,0,6267643730649198000,,B,,,,203,
JBH,20130510,11:23:26.804,AMEND,17.170,24,,412.08,,0,,6267643730649195197,A,11:23:02,17.180,27,,150
JBH,20130510,11:23:26.804,DELETE,,,,,,0,,6267643730649194928,A,,,,,150
JBH,20130510,11:23:26.807,ENTER,17.170,45,0,772.65,OB0 ,0,6267643730649198003,,B,,,,203,
JBH,20130510,11:23:26.807,TRADE,17.170,21,,360.57,Bi,0,6267643730649198003,6267643730649197998,,,,,203,110
JBH,20130510,11:23:26.807,TRADE,17.170,24,,412.08,Bi,0,6267643730649198003,6267643730649195197,,,,,203,150
JBH,20130510,11:23:26.811,ENTER,17.170,11,0,188.87,,0,,6267643730649198004,A,,,,,150
JBH,20130510,11:23:27.802,DELETE,,,,,,0,6267643730649196160,,B,,,,299,
JBH,20130510,11:23:27.815,ENTER,17.150,86,0,1474.9,,0,6267643730649198049,,B,,,,299,
JBH,20130510,11:23:28.175,ENTER,17.170,11,0,188.87,OB0 ,0,6267643730649198093,,B,,,,150,
JBH,20130510,11:23:28.175,TRADE,17.170,11,,188.87,XT Bi,0,6267643730649198093,6267643730649198004,,,,,150,150
JBH,20130510,11:23:28.181,ENTER,17.170,10,0,171.7,,0,,6267643730649198133,A,,,,,150
JBH,20130510,11:23:28.575,AMEND,17.250,127,,2190.75,,0,,6267643730648602156,A,10:09:22,17.230,127,,361
JBH,20130510,11:23:28.593,AMEND,17.210,404,,6952.84,,0,,6267643730648571350,A,10:04:24,17.220,404,,140
JBH,20130510,11:23:30.287,ENTER,17.160,79,0,1355.64,,0,6267643730649198866,,B,,,,157,
JBH,20130510,11:23:30.289,AMEND,17.180,94,,1614.92,,0,,6267643730649198133,A,11:23:28,17.170,10,,150
JBH,20130510,11:23:30.613,AMEND,17.220,404,,6956.88,,0,,6267643730648571350,A,10:04:24,17.210,404,,140
JBH,20130510,11:23:34.593,AMEND,17.120,404,,6916.48,,0,6267643730648571354,,B,10:04:24,17.110,404,140,
JBH,20130510,11:23:36.050,ENTER,17.180,34,0,584.12,,0,,6267643730649199499,A,,,,,203
JBH,20130510,11:23:37.941,DELETE,,,,,,0,6266455708336578340,,B,,,,255,
JBH,20130510,11:23:42.868,DELETE,,,,,,0,6267643730649198049,,B,,,,299,
JBH,20130510,11:23:42.869,AMEND,17.230,127,,2188.21,,0,,6267643730648602156,A,10:09:22,17.250,127,,361
JBH,20130510,11:23:42.882,ENTER,17.130,86,0,1473.18,,0,6267643730649200175,,B,,,,299,
JBH,20130510,11:23:46.510,ENTER,17.160,80,0,1372.8,,0,6267643730649200581,,B,,,,157,
JBH,20130510,11:23:48.619,ENTER,17.160,4050,0,69498,,0,,6267643730649200783,A,,,,,638
JBH,20130510,11:23:48.619,TRADE,17.160,30,,514.8,Si,0,6267643730649195256,6267643730649200783,,,,,203,638
JBH,20130510,11:23:48.619,TRADE,17.160,8,,137.28,Si,0,6267643730649195356,6267643730649200783,,,,,299,638
JBH,20130510,11:23:48.619,TRADE,17.160,79,,1355.64,Si,0,6267643730649198866,6267643730649200783,,,,,157,638
JBH,20130510,11:23:48.619,TRADE,17.160,80,,1372.8,Si,0,6267643730649200581,6267643730649200783,,,,,157,638
JBH,20130510,11:23:48.620,DELETE,,,,,,0,6267643730649198000,,B,,,,203,
JBH,20130510,11:23:48.620,DELETE,,,,,,0,,6267643730649194921,A,,,,,203
JBH,20130510,11:23:48.620,ENTER,17.150,489,0,8386.35,FK OB0 ,0,,6267643730649200786,A,,,,,252
JBH,20130510,11:23:48.620,TRADE,17.150,164,,2812.6,Si,0,6267643730649183185,6267643730649200786,,,,,366,252
JBH,20130510,11:23:48.620,TRADE,17.150,60,,1029,Si,0,6267643730649195359,6267643730649200786,,,,,157,252
JBH,20130510,11:23:48.620,TRADE,17.150,56,,960.4,Si,0,6267643730649195700,6267643730649200786,,,,,157,252
JBH,20130510,11:23:48.620,DELETE,,,,,,0,,6267643730649200786,A,,,,,252
JBH,20130510,11:23:48.620,ENTER,17.170,205,0,3519.85,,0,,6267643730649200787,A,,,,,203
JBH,20130510,11:23:48.621,DELETE,,,,,,0,6267643730649183969,,B,,,,203,
JBH,20130510,11:23:48.621,AMEND,17.070,127,,2167.89,,0,6267643730649184337,,B,11:21:24,17.090,127,361,
JBH,20130510,11:23:48.621,AMEND,17.220,127,,2186.94,,0,,6267643730648602636,A,10:09:24,17.240,127,,361
JBH,20130510,11:23:48.622,AMEND,17.150,10,,171.5,,0,,6267643730649198133,A,11:23:28,17.180,94,,150
JBH,20130510,11:23:48.622,ENTER,17.160,1806,0,30990.96,OB0 ,0,6267643730649200792,,B,,,,203,
JBH,20130510,11:23:48.622,TRADE,17.150,10,,171.5,,0,6267643730649200792,6267643730649198133,,,,,203,150
JBH,20130510,11:23:48.622,TRADE,17.160,1796,,30819.36,Bi,0,6267643730649200792,6267643730649200783,,,,,203,638
JBH,20130510,11:23:48.625,ENTER,17.150,153,0,2623.95,,0,,6267643730649200793,A,,,,,150
JBH,20130510,11:23:48.628,AMEND,17.150,82,,1406.3,,0,,6267643730649200793,A,11:23:48,17.150,153,,150
JBH,20130510,11:23:48.646,AMEND,17.160,34,,583.44,,0,,6267643730649199499,A,11:23:36,17.180,34,,203
JBH,20130510,11:23:48.647,ENTER,17.140,144,0,2468.16,,0,6267643730649200797,,B,,,,366,
JBH,20130510,11:23:48.944,ENTER,17.130,56,0,959.28,,0,6267643730649200805,,B,,,,157,
JBH,20130510,11:23:48.968,AMEND,17.150,34,,583.1,,0,,6267643730649199499,A,11:23:36,17.160,34,,203
JBH,20130510,11:23:49.080,ENTER,17.170,129,0,2214.93,,0,,6267643730649200822,A,,,,,299
JBH,20130510,11:23:49.969,ENTER,17.140,7,0,119.98,,0,6267643730649200904,,B,,,,299,
JBH,20130510,11:23:50.583,AMEND,17.190,404,,6944.76,,0,,6267643730648571350,A,10:04:24,17.220,404,,140
JBH,20130510,11:23:50.593,AMEND,17.100,404,,6908.4,,0,6267643730648571354,,B,10:04:24,17.120,404,140,
JBH,20130510,11:23:50.917,ENTER,17.130,30,0,513.9,,0,6267643730649201123,,B,,,,203,
JBH,20130510,11:23:50.923,ENTER,17.140,25,0,428.5,,0,6267643730649201124,,B,,,,203,
JBH,20130510,11:23:50.925,ENTER,17.150,116,0,1989.4,OB0 ,0,6267643730649201125,,B,,,,203,
JBH,20130510,11:23:50.925,TRADE,17.150,82,,1406.3,Bi,0,6267643730649201125,6267643730649200793,,,,,203,150
JBH,20130510,11:23:50.925,TRADE,17.150,34,,583.1,XT Bi,0,6267643730649201125,6267643730649199499,,,,,203,203
JBH,20130510,11:23:50.928,ENTER,17.150,66,0,1131.9,,0,,6267643730649201126,A,,,,,150
JBH,20130510,11:23:50.958,ENTER,17.150,126,0,2160.9,FK OB0 ,0,6267643730649201130,,B,,,,203,
JBH,20130510,11:23:50.958,TRADE,17.150,66,,1131.9,Bi,0,6267643730649201130,6267643730649201126,,,,,203,150
JBH,20130510,11:23:50.958,DELETE,,,,,,0,6267643730649201130,,B,,,,203,
JBH,20130510,11:23:50.964,ENTER,17.150,66,0,1131.9,,0,,6267643730649201131,A,,,,,150
JBH,20130510,11:23:51.729,ENTER,17.150,60,0,1029,FK OB0 ,0,6267643730649201277,,B,,,,203,
JBH,20130510,11:23:51.729,TRADE,17.150,60,,1029,Bi,0,6267643730649201277,6267643730649201131,,,,,203,150
JBH,20130510,11:23:51.732,ENTER,17.150,60,0,1029,,0,,6267643730649201278,A,,,,,150
JBH,20130510,11:23:53.220,ENTER,17.150,66,0,1131.9,OB0 ,0,6267643730649201463,,B,,,,203,
JBH,20130510,11:23:53.220,TRADE,17.150,6,,102.9,Bi,0,6267643730649201463,6267643730649201131,,,,,203,150
JBH,20130510,11:23:53.220,TRADE,17.150,60,,1029,Bi,0,6267643730649201463,6267643730649201278,,,,,203,150
JBH,20130510,11:23:53.230,ENTER,17.150,66,0,1131.9,,0,,6267643730649201464,A,,,,,150
JBH,20130510,11:23:54.327,ENTER,17.140,79,0,1354.06,,0,6267643730649201540,,B,,,,157,
JBH,20130510,11:23:55.273,ENTER,17.150,66,0,1131.9,OB0 ,0,6267643730649201688,,B,,,,203,
JBH,20130510,11:23:55.273,TRADE,17.150,66,,1131.9,Bi,0,6267643730649201688,6267643730649201464,,,,,203,150
JBH,20130510,11:23:55.274,ENTER,17.110,203,0,3473.33,,0,6267643730649201689,,B,,,,203,
JBH,20130510,11:23:55.280,ENTER,17.150,17,0,291.55,,0,,6267643730649201694,A,,,,,150
JBH,20130510,11:23:55.624,ENTER,17.150,51,0,874.65,FK OB0 ,0,6267643730649201827,,B,,,,157,
JBH,20130510,11:23:55.624,TRADE,17.150,17,,291.55,Bi,0,6267643730649201827,6267643730649201694,,,,,157,150
JBH,20130510,11:23:55.624,DELETE,,,,,,0,6267643730649201827,,B,,,,157,
JBH,20130510,11:23:56.580,AMEND,17.200,404,,6948.8,,0,,6267643730648571350,A,10:04:24,17.190,404,,140
JBH,20130510,11:23:58.252,DELETE,,,,,,0,,6267643730649155220,A,,,,,110
JBH,20130510,11:23:58.263,ENTER,17.160,17,0,291.72,,0,,6267643730649202188,A,,,,,110
JBH,20130510,11:24:02.695,DELETE,,,,,,0,,6267643730649196339,A,,,,,299
JBH,20130510,11:24:16.746,ENTER,17.200,66,0,1135.2,,0,,6267643730649203804,A,,,,,299
JBH,20130510,11:24:19.934,ENTER,17.120,42,0,719.04,,0,6267643730649204067,,B,,,,299,
JBH,20130510,11:24:37.391,ENTER,17.160,23,0,394.68,,0,,6267643730649205701,A,,,,,110
JBH,20130510,11:24:38.298,ENTER,17.140,57,0,976.98,,0,6267643730649205919,,B,,,,203,
JBH,20130510,11:24:38.306,ENTER,17.130,63,0,1079.19,,0,6267643730649205943,,B,,,,203,
JBH,20130510,11:24:46.009,DELETE,,,,,,0,6267643730649200175,,B,,,,299,
JBH,20130510,11:24:46.024,ENTER,17.120,86,0,1472.32,,0,6267643730649206868,,B,,,,299,
JBH,20130510,11:25:05.539,AMEND,17.150,2057,,35277.55,,0,,6267643730649200783,A,11:23:48,17.160,2057,,638
JBH,20130510,11:25:05.540,DELETE,,,,,,0,,6267643730649159797,A,,,,,203
JBH,20130510,11:25:05.540,ENTER,17.100,218,0,3727.8,,0,6267643730649208370,,B,,,,203,
JBH,20130510,11:25:05.540,ENTER,17.160,218,0,3740.88,,0,,6267643730649208371,A,,,,,203
JBH,20130510,11:25:05.566,ENTER,17.150,34,0,583.1,,0,,6267643730649208375,A,,,,,203
JBH,20130510,11:25:06.543,ENTER,17.150,66,0,1131.9,FK OB0 ,0,6267643730649208458,,B,,,,203,
JBH,20130510,11:25:06.543,TRADE,17.150,66,,1131.9,Bi,0,6267643730649208458,6267643730649200783,,,,,203,638
JBH,20130510,11:25:06.584,AMEND,17.190,404,,6944.76,,0,,6267643730648571350,A,10:04:24,17.200,404,,140
JBH,20130510,11:25:07.907,ENTER,17.150,45,0,771.75,CP OB0 ,0,6267643730649208504,,B,,,,345,
JBH,20130510,11:25:08.266,DELETE,,,,,,0,6267643730649206868,,B,,,,299,
JBH,20130510,11:25:08.279,ENTER,17.130,86,0,1473.18,,0,6267643730649208588,,B,,,,299,
JBH,20130510,11:25:09.113,ENTER,17.150,323,0,5539.45,OB0 ,0,6267643730649208692,,B,,,,150,
JBH,20130510,11:25:09.113,TRADE,17.150,323,,5539.45,Bi,0,6267643730649208692,6267643730649200783,,,,,150,638
JBH,20130510,11:25:09.414,DELETE,,,,,,0,6267643730649184363,,B,,,,157,
JBH,20130510,11:25:09.415,DELETE,,,,,,0,,6267643730649189909,A,,,,,157
JBH,20130510,11:25:09.605,ENTER,17.230,423,0,7288.29,,0,,6267643730649208781,A,,,,,157
JBH,20130510,11:25:09.758,DELETE,,,,,,0,6267643730649205919,,B,,,,203,
JBH,20130510,11:25:09.765,ENTER,17.150,904,0,15503.6,OB0 ,0,6267643730649208806,,B,,,,203,
JBH,20130510,11:25:09.765,TRADE,17.150,904,,15503.6,Bi,0,6267643730649208806,6267643730649200783,,,,,203,638
JBH,20130510,11:25:09.765,ENTER,17.150,337,0,5779.55,FK OB0 ,0,6267643730649208807,,B,,,,252,
JBH,20130510,11:25:09.765,TRADE,17.150,337,,5779.55,Bi,0,6267643730649208807,6267643730649200783,,,,,252,638
JBH,20130510,11:25:09.766,ENTER,17.150,798,0,13685.7,FK OB0 ,0,6267643730649208808,,B,,,,203,
JBH,20130510,11:25:09.766,TRADE,17.150,427,,7323.05,Bi,0,6267643730649208808,6267643730649200783,,,,,203,638
JBH,20130510,11:25:09.766,TRADE,17.150,34,,583.1,XT Bi,0,6267643730649208808,6267643730649208375,,,,,203,203
JBH,20130510,11:25:09.766,DELETE,,,,,,0,6267643730649208808,,B,,,,203,
JBH,20130510,11:25:09.766,DELETE,,,,,,0,,6267643730649208371,A,,,,,203
JBH,20130510,11:25:09.784,ENTER,17.150,137,0,2349.55,,0,6267643730649208812,,B,,,,366,
JBH,20130510,11:25:09.784,ENTER,17.150,19,0,325.85,,0,6267643730649208813,,B,,,,203,
JBH,20130510,11:25:09.791,DELETE,,,,,,0,6267643730649205943,,B,,,,203,
JBH,20130510,11:25:09.797,ENTER,17.340,89,0,1543.26,OB0 ,0,6267643730649208816,,B,,,,366,
JBH,20130510,11:25:09.797,TRADE,17.160,17,,291.72,Bi,0,6267643730649208816,6267643730649202188,,,,,366,110
JBH,20130510,11:25:09.797,TRADE,17.160,23,,394.68,Bi,0,6267643730649208816,6267643730649205701,,,,,366,110
JBH,20130510,11:25:09.797,TRADE,17.170,49,,841.33,Bi,0,6267643730649208816,6267643730649200787,,,,,366,203
JBH,20130510,11:25:09.798,AMEND,17.240,127,,2189.48,,0,,6267643730648602636,A,10:09:24,17.220,127,,361
JBH,20130510,11:25:09.799,AMEND,17.090,127,,2170.43,,0,6267643730649184337,,B,11:21:24,17.070,127,361,
JBH,20130510,11:25:09.905,AMEND,17.150,79,,1354.85,,0,6267643730649201540,,B,11:23:54,17.140,79,157,
JBH,20130510,11:25:10.022,DELETE,,,,,,0,6267643730649200805,,B,,,,157,
JBH,20130510,11:25:10.071,ENTER,17.140,21,0,359.94,,0,6267643730649208843,,B,,,,157,
JBH,20130510,11:25:10.207,DELETE,,,,,,0,,6267643730649200822,A,,,,,299
JBH,20130510,11:25:10.265,ENTER,17.150,100,0,1715,,0,6267643730649208860,,B,,,,157,
JBH,20130510,11:25:10.407,ENTER,17.090,1938,0,33120.42,,0,6267643730649208870,,B,,,,157,
JBH,20130510,11:25:10.408,AMEND,17.160,79,,1355.64,,0,6267643730649201540,,B,11:23:54,17.150,79,157,
JBH,20130510,11:25:10.408,DELETE,,,,,,0,,6267643730649200787,A,,,,,203
JBH,20130510,11:25:10.409,ENTER,17.160,9,0,154.44,,0,6267643730649208873,,B,,,,203,
JBH,20130510,11:25:10.621,AMEND,17.220,404,,6956.88,,0,,6267643730648571350,A,10:04:24,17.190,404,,140
JBH,20130510,11:25:10.628,AMEND,17.160,144,,2471.04,,0,6267643730649200797,,B,11:23:48,17.140,144,366,
JBH,20130510,11:25:10.629,AMEND,17.100,127,,2171.7,,0,6267643730649184554,,B,11:21:26,17.080,127,361,
JBH,20130510,11:25:10.669,AMEND,17.150,7,,120.05,,0,6267643730649200904,,B,11:23:49,17.140,7,299,
JBH,20130510,11:25:11.171,DELETE,,,,,,0,6267643730649208843,,B,,,,157,
JBH,20130510,11:25:11.208,ENTER,17.140,116,0,1988.24,,0,6267643730649209337,,B,,,,203,
JBH,20130510,11:25:11.209,AMEND,17.150,130,,2229.5,,0,6267643730649201123,,B,11:23:50,17.130,30,203,
JBH,20130510,11:25:11.394,AMEND,17.160,7,,120.12,,0,6267643730649200904,,B,11:23:49,17.150,7,299,
JBH,20130510,11:25:11.494,ENTER,17.180,27,0,463.86,FK OB0 ,0,6267643730649209437,,B,,,,210,
JBH,20130510,11:25:11.494,TRADE,17.180,27,,463.86,Bi,0,6267643730649209437,6267643730649197999,,,,,210,203
JBH,20130510,11:25:11.495,ENTER,17.150,218,0,3738.7,,0,6267643730649209441,,B,,,,203,
JBH,20130510,11:25:11.495,ENTER,17.200,218,0,3749.6,,0,,6267643730649209443,A,,,,,203
JBH,20130510,11:25:11.495,DELETE,,,,,,0,6267643730649208370,,B,,,,203,
JBH,20130510,11:25:11.506,AMEND,17.250,127,,2190.75,,0,,6267643730648602156,A,10:09:22,17.230,127,,361
JBH,20130510,11:25:11.846,ENTER,17.160,200,0,3432,,0,6267643730649209585,,B,,,,157,
JBH,20130510,11:25:11.921,ENTER,17.150,56,0,960.4,,0,6267643730649209601,,B,,,,157,
JBH,20130510,11:25:11.950,ENTER,17.170,124,0,2129.08,,0,,6267643730649209606,A,,,,,299
JBH,20130510,11:25:11.969,ENTER,17.170,177,0,3039.09,,0,6267643730649209612,,B,,,,366,
JBH,20130510,11:25:11.969,TRADE,17.170,124,,2129.08,Bi,0,6267643730649209612,6267643730649209606,,,,,366,299
JBH,20130510,11:25:11.970,DELETE,,,,,,0,,6267643730649197999,A,,,,,203
JBH,20130510,11:25:11.970,ENTER,17.170,12,0,206.04,,0,6267643730649209614,,B,,,,203,
JBH,20130510,11:25:11.971,ENTER,17.150,100,0,1715,,0,6267643730649209615,,B,,,,157,
JBH,20130510,11:25:11.988,AMEND,17.170,79,,1356.43,,0,6267643730649201540,,B,11:23:54,17.160,79,157,
JBH,20130510,11:25:12.069,DELETE,,,,,,0,6267643730649209337,,B,,,,203,
JBH,20130510,11:25:12.309,ENTER,17.160,200,0,3432,,0,6267643730649209694,,B,,,,157,
JBH,20130510,11:25:12.486,DELETE,,,,,,0,6267643730649195345,,B,,,,299,
JBH,20130510,11:25:12.491,DELETE,,,,,,0,6267643730649209601,,B,,,,157,
JBH,20130510,11:25:12.931,ENTER,17.160,21,0,360.36,,0,6267643730649209867,,B,,,,157,
JBH,20130510,11:25:12.940,DELETE,,,,,,0,,6267643730649203804,A,,,,,299
JBH,20130510,11:25:12.955,ENTER,17.230,66,0,1137.18,,0,,6267643730649209883,A,,,,,299
JBH,20130510,11:25:13.220,AMEND,17.170,98,,1682.66,,0,6267643730649201123,,B,11:23:50,17.150,130,203,
JBH,20130510,11:25:13.422,AMEND,17.160,130,,2230.8,,0,6267643730649201124,,B,11:23:50,17.140,25,203,
JBH,20130510,11:25:13.526,DELETE,,,,,,0,6267643730649208504,,B,,,,345,
JBH,20130510,11:25:13.555,AMEND,17.170,7,,120.19,,0,6267643730649200904,,B,11:23:49,17.160,7,299,
